x,y,color
1406,247,#006300
1402,247,#006300
1398,247,#006300
1394,247,#006300
1390,247,#006300
1386,247,#006300
1383,247,#006300
1379,247,#7feb00
1375,247,#7feb00
1371,246,#7feb00
1367,246,#7feb00
1363,246,#006300
1359,246,#006300
1355,246,#006300
1352,246,#006300
1348,246,#006300
1344,246,#006300
1340,246,#006300
1336,246,#006300
1332,246,#006300
1328,246,#006300
1324,245,#006300
1321,245,#006300
1317,245,#006300
1313,245,#006300
1309,245,#006300
1305,245,#006300
1301,245,#006300
1297,245,#7feb00
1293,245,#7feb00
1290,245,#7feb00
1286,245,#7feb00
1282,245,#006300
1278,245,#006300
1274,244,#006300
1270,244,#006300
1266,244,#7feb00
1262,244,#006300
1259,244,#006300
1255,244,#006300
1251,244,#006300
1247,244,#006300
1243,244,#7feb00
1239,244,#006300
1235,244,#006300
1231,244,#7feb00
1227,244,#006300
1224,243,#006300
1220,243,#006300
1212,243,#006300
1208,243,#006300
1204,243,#006300
1200,243,#006300
1196,243,#006300
1192,243,#006300
1189,243,#006300
1185,242,#006300
1181,242,#006300
1177,242,#006300
1173,242,#006300
1169,242,#006300
1165,242,#006300
1161,242,#7feb00
1157,242,#006300
1153,242,#006300
1149,242,#7feb00
1146,242,#7feb00
1142,242,#006300
1138,242,#7feb00
1134,242,#7feb00
1130,241,#7feb00
1126,241,#006300
1122,241,#7feb00
1118,241,#006300
1114,241,#7feb00
1110,241,#7feb00
1106,241,#006300
1102,241,#7feb00
1098,241,#006300
1095,241,#006300
1091,241,#006300
1087,241,#7feb00
1080,240,#006300
1077,240,#006300
1073,240,#7feb00
1070,240,#7feb00
1067,240,#7feb00
1063,240,#7feb00
1061,240,#7feb00
1057,240,#7feb00
1055,240,#7feb00
1053,240,#006300
1052,240,#006300
226,223,#006300
229,223,#006300
236,223,#006300
238,223,#006300
240,223,#006300
242,223,#006300
250,223,#006300
255,223,#006300
258,223,#006300
260,223,#006300
263,223,#006300
266,223,#006300
269,223,#006300
271,223,#006300
274,223,#006300
277,224,#7feb00
280,224,#006300
283,224,#006300
285,224,#006300
289,224,#006300
292,224,#006300
295,224,#006300
298,224,#006300
301,224,#006300
304,224,#006300
307,224,#7feb00
310,224,#7feb00
313,224,#006300
316,224,#006300
319,224,#006300
323,225,#7feb00
326,225,#7feb00
329,225,#006300
332,225,#006300
335,225,#006300
339,225,#006300
342,225,#7feb00
345,225,#7feb00
349,225,#7feb00
352,225,#7feb00
356,225,#006300
359,225,#7feb00
363,225,#006300
366,225,#006300
369,225,#006300
373,226,#006300
376,226,#006300
380,226,#7feb00
383,226,#7feb00
386,226,#7feb00
390,226,#006300
393,226,#006300
397,226,#006300
400,226,#006300
403,226,#006300
407,226,#006300
410,226,#006300
414,226,#006300
417,226,#006300
420,227,#006300
424,227,#006300
428,227,#006300
431,227,#006300
435,227,#7feb00
439,227,#7feb00
442,227,#7feb00
446,227,#7feb00
449,227,#7feb00
453,227,#006300
457,227,#006300
460,227,#006300
464,227,#006300
467,228,#006300
471,228,#006300
475,228,#006300
478,228,#006300
482,228,#006300
485,228,#006300
489,228,#006300
493,228,#006300
496,228,#006300
500,228,#006300
504,228,#006300
507,228,#006300
511,228,#006300
515,229,#006300
518,229,#006300
522,229,#006300
525,229,#006300
529,229,#006300
533,229,#006300
536,229,#006300
540,229,#006300
544,229,#006300
547,229,#006300
551,229,#006300
554,229,#006300
558,229,#006300
562,230,#006300
565,230,#006300
569,230,#006300
573,230,#006300
576,230,#006300
580,230,#006300
583,230,#006300
587,230,#006300
591,230,#006300
594,230,#006300
598,230,#006300
602,230,#006300
605,230,#006300
609,231,#006300
613,231,#006300
616,231,#006300
620,231,#006300
624,231,#006300
628,231,#006300
631,231,#006300
635,231,#006300
639,231,#006300
642,231,#006300
646,231,#006300
650,231,#006300
653,231,#006300
657,232,#006300
661,232,#006300
664,232,#006300
668,232,#006300
671,232,#006300
675,232,#006300
679,232,#006300
683,232,#006300
686,232,#006300
690,232,#006300
694,232,#006300
697,232,#006300
701,232,#006300
705,233,#006300
709,233,#006300
712,233,#006300
716,233,#006300
720,233,#006300
723,233,#006300
727,233,#006300
731,233,#006300
735,233,#7feb00
738,233,#7feb00
742,233,#7feb00
746,233,#7feb00
750,233,#7feb00
753,234,#7feb00
757,234,#7feb00
761,234,#7feb00
765,234,#7feb00
768,234,#7feb00
772,234,#7feb00
776,234,#006300
780,234,#006300
783,234,#7feb00
787,234,#006300
791,234,#006300
795,234,#006300
798,234,#006300
802,235,#006300
806,235,#006300
810,235,#006300
815,235,#006300
819,235,#006300
823,235,#006300
828,235,#006300
833,235,#006300
837,235,#006300
842,235,#006300
847,236,#7feb00
851,236,#7feb00
856,236,#7feb00
861,236,#7feb00
866,236,#7feb00
871,236,#7feb00
875,236,#7feb00
880,236,#7feb00
885,236,#7feb00
890,236,#7feb00
894,236,#7feb00
899,237,#7feb00
904,237,#7feb00
909,237,#006300
914,237,#7feb00
919,237,#7feb00
923,237,#7feb00
928,237,#006300
933,237,#006300
938,237,#006300
943,237,#006300
948,238,#006300
953,238,#006300
957,238,#7feb00
962,238,#7feb00
967,238,#7feb00
972,238,#7feb00
977,238,#7feb00
981,238,#7feb00
986,238,#7feb00
990,239,#7feb00
993,239,#7feb00
996,239,#7feb00
995,239,#006300
994,254,#7feb00
998,256,#7feb00
1001,258,#7feb00
1005,259,#7feb00
1010,260,#7feb00
1014,261,#7feb00
1019,261,#006300
1023,261,#006300
1027,261,#7feb00
1031,260,#7feb00
1035,259,#7feb00
1039,256,#7feb00
1042,253,#7feb00
1045,250,#ff0000
1048,246,#ff0000
1050,242,#ff0000
1053,237,#ff0000
994,237,#ff0000
995,242,#ff0000
996,247,#ff0000
1002,254,#ff0000
1006,257,#ff0000
1010,260,#006300
1059,268,#006300
1064,268,#006300
1070,268,#7feb00
1075,268,#7feb00
1080,268,#006300
1085,269,#7feb00
1090,269,#7feb00
1095,269,#006300
1100,269,#7feb00
1106,269,#006300
1111,269,#7feb00
1116,269,#7feb00
1121,269,#7feb00
1127,269,#7feb00
1132,270,#7feb00
1137,270,#7feb00
1142,270,#7feb00
1148,270,#7feb00
1153,270,#7feb00
1159,270,#006300
1164,270,#7feb00
1170,270,#7feb00
1175,271,#006300
1180,271,#006300
1186,271,#7feb00
1191,271,#006300
1197,271,#7feb00
1202,271,#7feb00
1207,271,#7feb00
1213,271,#7feb00
1218,271,#7feb00
1224,272,#7feb00
1229,272,#7feb00
1235,272,#7feb00
1240,272,#7feb00
1245,272,#7feb00
1251,272,#7feb00
1256,272,#7feb00
1261,272,#7feb00
1267,272,#7feb00
1272,273,#7feb00
1278,273,#7feb00
1284,273,#7feb00
1289,273,#7feb00
1295,273,#7feb00
1301,273,#7feb00
1307,273,#7feb00
1312,273,#7feb00
1318,273,#7feb00
1323,274,#7feb00
1329,274,#7feb00
1334,274,#7feb00
1340,274,#7feb00
1346,274,#7feb00
1351,274,#7feb00
1357,274,#7feb00
1363,274,#006300
1369,275,#7feb00
1374,275,#7feb00
1380,275,#006300
1385,275,#7feb00
1391,275,#7feb00
1397,275,#006300
1402,275,#7feb00
1408,275,#7feb00
1414,275,#7feb00
1419,276,#006300
1425,276,#006300
1431,276,#7feb00
1437,276,#7feb00
1442,276,#006300
1448,276,#7feb00
1454,276,#7feb00
1459,276,#7feb00
1465,277,#7feb00
1471,277,#7feb00
1476,277,#7feb00
1482,277,#7feb00
1488,277,#7feb00
1493,277,#006300
1499,277,#7feb00
1505,277,#7feb00
1510,277,#7feb00
1516,278,#7feb00
1521,278,#7feb00
1527,278,#006300
1533,278,#7feb00
1539,278,#7feb00
1544,278,#7feb00
1550,278,#7feb00
1555,278,#7feb00
1561,279,#7feb00
1567,279,#7feb00
1573,279,#7feb00
1578,279,#7feb00
1584,279,#7feb00
1589,279,#006300
1595,279,#7feb00
1601,279,#7feb00
1606,280,#7feb00
1612,280,#7feb00
1617,280,#7feb00
1623,280,#7feb00
1628,280,#006300
1634,280,#7feb00
1639,280,#006300
1645,280,#006300
1650,280,#7feb00
1656,281,#7feb00
1662,281,#006300
1667,281,#7feb00
1673,281,#7feb00
1679,281,#006300
1685,281,#7feb00
1690,281,#7feb00
1696,281,#7feb00
1702,281,#7feb00
1708,282,#006300
1713,282,#006300
1719,282,#006300
1724,282,#006300
1729,282,#006300
1735,282,#006300
1740,282,#006300
1745,282,#006300
1750,283,#7feb00
1755,283,#7feb00
1760,283,#006300
1765,283,#7feb00
1770,283,#7feb00
1775,283,#006300
1780,283,#006300
1785,283,#006300
1791,283,#7feb00
1796,284,#006300
1800,284,#006300
1806,284,#7feb00
1811,284,#006300
1816,284,#006300
1821,284,#7feb00
1826,284,#006300
1830,284,#7feb00
1835,284,#006300
1840,284,#7feb00
1845,284,#006300
1850,285,#7feb00
1854,285,#7feb00
1859,285,#006300
1864,285,#7feb00
1869,285,#7feb00
1874,285,#006300
1879,285,#006300
1883,285,#006300
1888,285,#006300
1893,286,#006300
1898,286,#7feb00
1903,286,#006300
1907,286,#006300
1912,286,#006300
1917,286,#006300
1922,286,#006300
1927,286,#7feb00
1931,286,#006300
1936,286,#006300
1941,287,#006300
1946,287,#006300
1951,287,#006300
1955,287,#006300
1960,287,#006300
1965,287,#7feb00
1970,287,#7feb00
1974,287,#006300
1979,287,#7feb00
1984,287,#7feb00
1989,288,#006300
1993,288,#7feb00
1998,288,#7feb00
2003,288,#7feb00
2008,288,#006300
2012,288,#7feb00
2017,288,#006300
2022,288,#7feb00
2027,288,#7feb00
2032,288,#006300
2037,289,#006300
2041,289,#7feb00
2046,289,#006300
2051,289,#006300
2056,289,#7feb00
2060,289,#7feb00
2065,289,#006300
2070,289,#7feb00
2075,289,#7feb00
2079,289,#7feb00
2084,290,#006300
2089,290,#7feb00
2094,290,#006300
2098,290,#006300
2104,290,#7feb00
2109,290,#7feb00
2114,290,#7feb00
2118,290,#7feb00
2123,290,#7feb00
2128,290,#7feb00
2133,291,#7feb00
2138,291,#7feb00
2142,291,#7feb00
2147,291,#7feb00
2152,291,#7feb00
2157,291,#ff0000
2147,319,#7feb00
2142,319,#7feb00
2138,319,#7feb00
2133,319,#7feb00
2129,319,#7feb00
2124,319,#7feb00
2120,319,#7feb00
2115,318,#7feb00
2111,318,#7feb00
2106,318,#7feb00
2102,318,#7feb00
2097,318,#006300
2093,318,#7feb00
2089,318,#7feb00
2084,318,#7feb00
2080,318,#7feb00
2075,318,#7feb00
2071,317,#7feb00
2066,317,#7feb00
2061,317,#7feb00
2057,317,#7feb00
2052,317,#7feb00
2046,317,#7feb00
2041,317,#006300
2036,317,#006300
2031,317,#7feb00
2026,316,#7feb00
2015,316,#7feb00
2010,316,#7feb00
2005,316,#7feb00
1999,316,#7feb00
1994,316,#7feb00
1989,316,#006300
1983,316,#7feb00
1978,315,#7feb00
1973,315,#7feb00
1968,315,#7feb00
1962,315,#7feb00
1957,315,#7feb00
1952,315,#7feb00
1947,315,#7feb00
1941,315,#7feb00
1936,315,#7feb00
1931,314,#7feb00
1925,314,#7feb00
1920,314,#7feb00
1915,314,#7feb00
1910,314,#7feb00
1904,314,#7feb00
1899,314,#7feb00
1894,314,#7feb00
1889,314,#7feb00
1883,313,#7feb00
1878,313,#7feb00
1873,313,#7feb00
1868,313,#7feb00
1862,313,#7feb00
1857,313,#7feb00
1852,313,#7feb00
1841,313,#7feb00
1836,313,#7feb00
1831,312,#7feb00
1825,312,#006300
1820,312,#7feb00
1814,312,#7feb00
1809,312,#7feb00
1803,312,#7feb00
1798,312,#7feb00
1792,312,#7feb00
1786,311,#7feb00
1780,311,#7feb00
1775,311,#7feb00
1769,311,#7feb00
1763,311,#7feb00
1757,311,#7feb00
1752,311,#7feb00
1746,311,#7feb00
1740,310,#7feb00
1734,310,#7feb00
1728,310,#7feb00
1722,310,#7feb00
1716,310,#7feb00
1710,310,#7feb00
1704,310,#7feb00
1698,310,#7feb00
1693,309,#7feb00
1687,309,#7feb00
1681,309,#7feb00
1675,309,#7feb00
1669,309,#7feb00
1663,309,#7feb00
1657,309,#7feb00
1651,309,#7feb00
1645,309,#7feb00
1640,308,#7feb00
1634,308,#7feb00
1628,308,#7feb00
1622,308,#7feb00
1616,308,#7feb00
1610,308,#7feb00
1604,308,#7feb00
1598,307,#7feb00
1593,307,#7feb00
1587,307,#7feb00
1582,307,#7feb00
1576,307,#7feb00
1571,307,#7feb00
1565,307,#7feb00
1559,307,#7feb00
1554,307,#7feb00
1548,306,#7feb00
1542,306,#7feb00
1536,306,#7feb00
1530,306,#7feb00
1524,306,#7feb00
1518,306,#7feb00
1512,306,#7feb00
1506,306,#7feb00
1500,306,#7feb00
1495,305,#7feb00
1489,305,#7feb00
1483,305,#7feb00
1471,305,#7feb00
1466,305,#7feb00
1460,305,#7feb00
1454,304,#7feb00
1448,304,#7feb00
1442,304,#7feb00
1436,304,#7feb00
1430,304,#7feb00
1424,304,#7feb00
1419,304,#7feb00
1413,304,#7feb00
1407,304,#7feb00
1401,303,#7feb00
1395,303,#7feb00
1389,303,#7feb00
1383,303,#7feb00
1377,303,#7feb00
1371,303,#7feb00
1365,303,#7feb00
1359,302,#7feb00
1354,302,#7feb00
1348,302,#7feb00
1342,302,#7feb00
1336,302,#7feb00
1330,302,#7feb00
1324,302,#7feb00
1318,302,#7feb00
1312,302,#7feb00
1306,301,#7feb00
1300,301,#7feb00
1294,301,#7feb00
1288,301,#7feb00
1282,301,#7feb00
1277,301,#7feb00
1270,301,#7feb00
1264,301,#7feb00
1259,300,#7feb00
1253,300,#7feb00
1247,300,#7feb00
1241,300,#7feb00
1235,300,#7feb00
1229,300,#7feb00
1223,300,#7feb00
1217,300,#7feb00
1211,299,#7feb00
1205,299,#7feb00
1199,299,#7feb00
1194,299,#7feb00
1188,299,#7feb00
1182,299,#7feb00
1176,299,#7feb00
1170,299,#7feb00
1164,298,#7feb00
1158,298,#7feb00
1152,298,#7feb00
1147,298,#7feb00
1141,298,#7feb00
1135,298,#7feb00
1129,298,#7feb00
1123,298,#7feb00
1117,297,#7feb00
1111,297,#7feb00
1105,297,#7feb00
1099,297,#7feb00
1093,297,#7feb00
1087,297,#7feb00
1081,297,#7feb00
1075,297,#7feb00
1069,296,#7feb00
1063,296,#7feb00
1057,296,#7feb00
1051,295,#7feb00
1046,294,#7feb00
1040,292,#7feb00
1034,291,#7feb00
1028,289,#7feb00
1023,287,#7feb00
1017,285,#7feb00
1011,283,#7feb00
1006,281,#7feb00
1000,279,#7feb00
995,276,#7feb00
989,274,#006300
984,271,#7feb00
978,269,#7feb00
973,268,#7feb00
967,267,#7feb00
961,267,#7feb00
955,266,#7feb00
949,266,#7feb00
943,266,#7feb00
937,266,#7feb00
931,266,#7feb00
925,265,#7feb00
919,265,#7feb00
907,265,#7feb00
901,265,#7feb00
896,265,#7feb00
890,265,#7feb00
884,264,#7feb00
879,264,#7feb00
873,264,#7feb00
868,264,#7feb00
862,264,#7feb00
856,264,#7feb00
851,264,#7feb00
845,264,#7feb00
840,263,#7feb00
834,263,#7feb00
828,263,#7feb00
823,263,#7feb00
817,263,#7feb00
812,263,#7feb00
806,263,#7feb00
801,263,#7feb00
795,262,#7feb00
790,262,#7feb00
784,262,#7feb00
778,262,#7feb00
773,262,#7feb00
767,262,#7feb00
762,262,#7feb00
756,262,#7feb00
750,262,#7feb00
744,261,#7feb00
738,261,#7feb00
732,261,#7feb00
726,261,#7feb00
720,261,#7feb00
714,261,#7feb00
708,261,#7feb00
702,261,#7feb00
696,260,#7feb00
690,260,#7feb00
684,260,#7feb00
677,260,#7feb00
672,260,#7feb00
665,260,#7feb00
659,260,#7feb00
653,260,#7feb00
647,259,#7feb00
641,259,#7feb00
635,259,#7feb00
629,259,#7feb00
623,259,#7feb00
617,259,#7feb00
611,259,#7feb00
605,258,#7feb00
599,258,#7feb00
593,258,#7feb00
587,258,#7feb00
581,258,#7feb00
575,258,#7feb00
569,258,#7feb00
563,258,#7feb00
557,258,#7feb00
551,257,#7feb00
545,257,#7feb00
538,257,#7feb00
531,257,#7feb00
525,257,#7feb00
518,257,#7feb00
512,257,#7feb00
505,256,#7feb00
499,256,#7feb00
492,256,#7feb00
486,256,#7feb00
479,256,#7feb00
473,256,#7feb00
466,256,#7feb00
460,255,#7feb00
453,255,#7feb00
446,255,#7feb00
440,255,#7feb00
433,255,#7feb00
427,255,#7feb00
420,255,#7feb00
414,255,#7feb00
407,254,#7feb00
401,254,#7feb00
394,254,#7feb00
387,254,#7feb00
381,254,#7feb00
374,254,#7feb00
368,254,#7feb00
361,253,#7feb00
355,253,#7feb00
348,253,#7feb00
341,253,#7feb00
335,253,#7feb00
328,253,#7feb00
322,253,#7feb00
315,252,#7feb00
309,252,#7feb00
302,252,#7feb00
296,252,#7feb00
289,252,#7feb00
282,252,#7feb00
276,252,#7feb00
270,252,#7feb00
264,251,#7feb00
257,251,#7feb00
251,251,#7feb00
245,251,#7feb00
239,251,#7feb00
233,251,#7feb00
227,251,#7feb00
221,250,#7feb00
216,250,#7feb00
210,250,#7feb00
204,250,#7feb00
202,278,#7feb00
207,278,#ff0000
212,278,#ff0000
217,278,#ff0000
222,278,#ff0000
228,279,#7feb00
233,279,#7feb00
239,279,#ff0000
245,279,#7feb00
251,279,#7feb00
256,279,#7feb00
262,279,#7feb00
267,280,#7feb00
273,280,#7feb00
279,280,#7feb00
284,280,#7feb00
289,280,#7feb00
295,280,#7feb00
300,280,#7feb00
306,280,#7feb00
311,280,#7feb00
317,281,#7feb00
322,281,#7feb00
328,281,#7feb00
333,281,#7feb00
339,281,#7feb00
344,281,#7feb00
351,281,#7feb00
358,281,#7feb00
364,282,#7feb00
371,282,#7feb00
378,282,#ff0000
384,282,#7feb00
391,282,#ff0000
398,282,#ff0000
404,282,#7feb00
411,283,#7feb00
418,283,#7feb00
425,283,#7feb00
431,283,#7feb00
438,283,#7feb00
445,283,#7feb00
451,283,#7feb00
458,284,#ff0000
465,284,#ff0000
471,284,#ff0000
478,284,#7feb00
485,284,#ff0000
491,284,#7feb00
498,284,#7feb00
505,285,#ff0000
511,285,#7feb00
518,285,#ff0000
525,285,#ff0000
531,285,#7feb00
538,285,#ff0000
545,285,#ff0000
551,285,#7feb00
558,286,#ff0000
565,286,#ff0000
572,286,#7feb00
578,286,#7feb00
585,286,#ff0000
592,286,#7feb00
598,286,#7feb00
605,287,#7feb00
612,287,#7feb00
618,287,#7feb00
625,287,#7feb00
632,287,#7feb00
638,287,#7feb00
645,287,#7feb00
652,288,#7feb00
658,288,#ff0000
665,288,#ff0000
672,288,#7feb00
678,288,#7feb00
685,288,#7feb00
692,288,#7feb00
698,289,#7feb00
705,289,#7feb00
711,289,#7feb00
718,289,#7feb00
725,289,#7feb00
731,289,#7feb00
738,289,#7feb00
745,290,#7feb00
751,290,#7feb00
758,290,#7feb00
764,290,#7feb00
771,290,#7feb00
778,290,#7feb00
785,290,#7feb00
791,291,#7feb00
798,291,#7feb00
805,291,#7feb00
811,291,#7feb00
818,291,#7feb00
825,291,#7feb00
831,291,#7feb00
838,291,#7feb00
845,292,#7feb00
851,292,#7feb00
858,292,#7feb00
864,292,#7feb00
871,292,#7feb00
878,292,#ff0000
884,292,#7feb00
891,293,#7feb00
897,293,#7feb00
904,293,#7feb00
910,293,#7feb00
916,293,#7feb00
922,293,#006300
928,293,#7feb00
934,294,#7feb00
940,294,#7feb00
946,294,#7feb00
952,294,#7feb00
958,294,#7feb00
964,294,#7feb00
969,295,#7feb00
975,297,#7feb00
980,300,#7feb00
986,303,#7feb00
991,305,#7feb00
997,307,#7feb00
1002,309,#7feb00
1008,311,#7feb00
1013,313,#7feb00
1018,315,#7feb00
1024,317,#7feb00
1029,318,#7feb00
1035,320,#7feb00
1040,321,#ff0000
1046,323,#7feb00
1052,324,#7feb00
1057,324,#7feb00
1063,324,#7feb00
1068,324,#7feb00
1074,324,#7feb00
1079,324,#7feb00
1084,325,#7feb00
1089,325,#7feb00
1095,325,#7feb00
1100,325,#7feb00
1105,325,#7feb00
1111,325,#7feb00
1116,325,#7feb00
1121,325,#7feb00
1126,326,#7feb00
1132,326,#7feb00
1137,326,#7feb00
1142,326,#7feb00
1148,326,#7feb00
1153,326,#7feb00
1158,326,#7feb00
1163,326,#7feb00
1169,326,#7feb00
1174,327,#7feb00
1179,327,#7feb00
1185,327,#7feb00
1190,327,#7feb00
1195,327,#7feb00
1200,327,#7feb00
1206,327,#006300
1211,327,#7feb00
1216,327,#7feb00
1222,328,#006300
1227,328,#7feb00
1232,328,#7feb00
1238,328,#7feb00
1243,328,#7feb00
1248,328,#7feb00
1253,328,#7feb00
1259,328,#7feb00
1264,328,#7feb00
1269,328,#7feb00
1274,329,#7feb00
1279,329,#7feb00
1285,329,#7feb00
1290,329,#7feb00
1295,329,#7feb00
1301,329,#7feb00
1306,329,#7feb00
1311,329,#7feb00
1317,330,#7feb00
1322,330,#7feb00
1327,330,#7feb00
1333,330,#7feb00
1338,330,#7feb00
1343,330,#7feb00
1348,330,#7feb00
1354,330,#7feb00
1359,330,#7feb00
1364,330,#7feb00
1369,331,#7feb00
1375,331,#7feb00
1380,331,#7feb00
1386,331,#7feb00
1392,331,#7feb00
1398,331,#7feb00
1404,331,#7feb00
1409,331,#7feb00
1415,332,#7feb00
1421,332,#7feb00
1427,332,#7feb00
1433,332,#7feb00
1439,332,#7feb00
1444,332,#7feb00
1450,332,#7feb00
1456,332,#7feb00
1462,333,#7feb00
1468,333,#7feb00
1474,333,#7feb00
1480,333,#7feb00
1486,333,#7feb00
1491,333,#7feb00
1497,333,#7feb00
1503,333,#7feb00
1509,334,#7feb00
1515,334,#7feb00
1521,334,#7feb00
1527,334,#7feb00
1532,334,#7feb00
1538,334,#7feb00
1544,334,#7feb00
1550,334,#7feb00
1556,335,#7feb00
1562,335,#7feb00
1568,335,#7feb00
1573,335,#7feb00
1579,335,#7feb00
1585,335,#7feb00
1591,335,#7feb00
1597,335,#7feb00
1602,335,#7feb00
1608,336,#7feb00
1613,336,#7feb00
1619,336,#7feb00
1624,336,#7feb00
1630,336,#7feb00
1635,336,#006300
1640,336,#7feb00
1646,336,#7feb00
1651,337,#006300
1656,337,#7feb00
1662,337,#7feb00
1667,337,#7feb00
1673,337,#7feb00
1678,337,#7feb00
1683,337,#7feb00
1689,337,#7feb00
1694,337,#7feb00
1699,338,#7feb00
1705,338,#7feb00
1710,338,#7feb00
1716,338,#7feb00
1721,338,#7feb00
1726,338,#7feb00
1732,338,#7feb00
1737,338,#7feb00
1742,338,#7feb00
1748,339,#7feb00
1753,339,#7feb00
1759,339,#7feb00
1764,339,#7feb00
1769,339,#7feb00
1775,339,#7feb00
1780,339,#7feb00
1785,339,#7feb00
1791,339,#7feb00
1796,340,#7feb00
1801,340,#7feb00
1807,340,#7feb00
1812,340,#7feb00
1818,340,#7feb00
1823,340,#7feb00
1828,340,#7feb00
1833,340,#7feb00
1839,340,#7feb00
1844,341,#7feb00
1849,341,#7feb00
1855,341,#7feb00
1860,341,#7feb00
1865,341,#7feb00
1871,341,#006300
1876,341,#7feb00
1882,341,#7feb00
1887,341,#7feb00
1892,342,#7feb00
1898,342,#7feb00
1903,342,#7feb00
1909,342,#7feb00
1914,342,#7feb00
1919,342,#7feb00
1924,342,#7feb00
1930,342,#7feb00
1935,342,#7feb00
1941,343,#7feb00
1946,343,#7feb00
1952,343,#7feb00
1957,343,#006300
1962,343,#7feb00
1968,343,#7feb00
1973,343,#7feb00
1978,343,#7feb00
1984,344,#7feb00
1989,344,#7feb00
1995,344,#7feb00
2001,344,#7feb00
2006,344,#7feb00
2012,344,#7feb00
2018,344,#7feb00
2023,344,#7feb00
2029,344,#7feb00
2035,345,#7feb00
2040,345,#7feb00
2046,345,#7feb00
2051,345,#7feb00
2057,345,#7feb00
2063,345,#7feb00
2068,345,#7feb00
2074,345,#7feb00
2080,345,#7feb00
2085,346,#7feb00
2091,346,#7feb00
2097,346,#7feb00
2102,346,#7feb00
2108,346,#7feb00
2114,346,#7feb00
2119,346,#7feb00
2125,346,#7feb00
2131,347,#7feb00
2136,347,#7feb00
2142,347,#7feb00
2147,347,#7feb00
2152,347,#7feb00
2157,347,#ff0000
2145,375,#7feb00
2140,375,#7feb00
2136,374,#7feb00
2131,375,#7feb00
2126,375,#7feb00
2120,375,#7feb00
2115,375,#7feb00
2110,375,#7feb00
2105,375,#7feb00
2100,374,#7feb00
2094,374,#7feb00
2089,374,#7feb00
2084,374,#7feb00
2078,374,#7feb00
2073,374,#7feb00
2067,374,#7feb00
2061,373,#7feb00
2056,373,#7feb00
2050,373,#7feb00
2044,373,#7feb00
2039,373,#7feb00
2033,373,#7feb00
2027,373,#7feb00
2022,373,#7feb00
2016,372,#7feb00
2010,372,#7feb00
2005,372,#7feb00
1999,372,#7feb00
1993,372,#7feb00
1988,372,#7feb00
1982,372,#7feb00
1976,372,#7feb00
1971,372,#7feb00
1965,371,#7feb00
1959,371,#7feb00
1953,371,#7feb00
1948,371,#7feb00
1942,371,#7feb00
1936,371,#7feb00
1931,371,#7feb00
1925,371,#7feb00
1919,370,#7feb00
1914,370,#7feb00
1908,370,#7feb00
1902,370,#7feb00
1897,370,#7feb00
1891,370,#7feb00
1885,370,#7feb00
1880,370,#7feb00
1874,370,#7feb00
1868,369,#7feb00
1863,369,#7feb00
1857,369,#7feb00
1851,369,#7feb00
1845,369,#7feb00
1840,369,#7feb00
1834,369,#7feb00
1828,369,#7feb00
1817,368,#7feb00
1811,368,#7feb00
1805,368,#7feb00
1800,368,#7feb00
1794,368,#7feb00
1788,368,#7feb00
1782,368,#7feb00
1776,367,#7feb00
1771,367,#7feb00
1765,367,#7feb00
1759,367,#7feb00
1754,367,#7feb00
1748,367,#7feb00
1742,367,#7feb00
1737,367,#7feb00
1730,367,#7feb00
1725,366,#7feb00
1719,366,#7feb00
1713,366,#7feb00
1707,366,#7feb00
1702,366,#7feb00
1696,366,#7feb00
1690,366,#7feb00
1685,366,#7feb00
1679,366,#7feb00
1673,365,#7feb00
1667,365,#7feb00
1661,365,#7feb00
1656,365,#7feb00
1650,365,#7feb00
1644,365,#7feb00
1638,365,#7feb00
1633,365,#7feb00
1627,364,#7feb00
1621,364,#7feb00
1615,364,#7feb00
1609,364,#7feb00
1604,364,#7feb00
1598,364,#7feb00
1592,364,#7feb00
1586,364,#7feb00
1581,363,#7feb00
1575,363,#7feb00
1569,363,#7feb00
1564,363,#7feb00
1558,363,#7feb00
1552,363,#7feb00
1547,363,#7feb00
1541,363,#7feb00
1535,363,#7feb00
1530,362,#7feb00
1524,362,#7feb00
1518,362,#7feb00
1512,362,#7feb00
1507,362,#7feb00
1501,362,#7feb00
1495,362,#7feb00
1489,362,#7feb00
1484,361,#7feb00
1478,361,#7feb00
1472,361,#7feb00
1466,361,#7feb00
1461,361,#7feb00
1455,361,#7feb00
1449,361,#7feb00
1443,361,#7feb00
1437,360,#7feb00
1432,360,#7feb00
1426,360,#7feb00
1420,360,#7feb00
1414,360,#7feb00
1409,360,#7feb00
1403,360,#7feb00
1397,360,#7feb00
1391,360,#7feb00
1385,359,#7feb00
1380,359,#7feb00
1374,359,#7feb00
1368,359,#7feb00
1362,359,#7feb00
1357,359,#7feb00
1351,359,#7feb00
1345,359,#7feb00
1339,358,#7feb00
1334,358,#7feb00
1328,358,#7feb00
1322,358,#7feb00
1316,358,#7feb00
1310,358,#7feb00
1305,358,#7feb00
1299,358,#7feb00
1293,357,#7feb00
1287,357,#7feb00
1281,357,#7feb00
1270,357,#7feb00
1264,357,#7feb00
1258,357,#7feb00
1252,356,#7feb00
1247,356,#7feb00
1241,356,#7feb00
1235,356,#7feb00
1229,356,#7feb00
1223,356,#7feb00
1218,356,#7feb00
1212,356,#7feb00
1206,356,#7feb00
